run_id,name,group,description,changed,runner_kind,batch_id,batch_index,batch_size,experiment_seed,split_seed,objective_kind,objective_baseline,backend_opt_level,loop_nesting_policy,feature_mode,started_at,finished_at,wall_runtime_s,exit_code,selection_split,selection_objective,search_train_count,validation_count,test_count,search_train_signature,validation_signature,test_signature,search_train_obj,search_train_mean,search_train_worsen_rate,validation_obj,validation_mean,validation_worsen_rate,test_obj,test_mean,test_worsen_rate,final_length_effective,final_length_raw,iter_count,log_path,manifest_path,final_pipeline_effective
20260413_222233_545217_runtime_baseline,runtime_baseline,runtime,把优化目标切换为实际运行时间，搜索/选择流程与 orig_boca 尽量保持一致。,"BACKEND_OPT_LEVEL=-O0, GA_GEN=5, GA_POP=200, ITERS=100, MAX_SEQ_LEN=120, MIN_VAL_PROGRAMS=5, OBJECTIVE_KIND=runtime, PROGRAM_POOL_KIND=runtime, SEED_TOPK=0, TEST_TOPK=50, TRAIN_TOPK=200, VAL_RATIO=0.5",single,,,,,,runtime,oz,-O0,,full,2026-04-13T22:22:33,2026-04-14T07:26:44,32650.5013,0,validation,1.0002,,,,,,,1.0169,0.9738,0.27,1.0002,0.9623,0.24,1.0165,0.9687,0.3,44,44,100,/root/exp/RFunipassLab/results/logs/20260413_222233_545217_runtime_baseline.log,/root/exp/RFunipassLab/results/manifests/20260413_222233_545217_runtime_baseline.json,
20260414_151923_015709_runtime_baseline,runtime_baseline,runtime,把优化目标切换为实际运行时间，搜索/选择流程与 orig_boca 尽量保持一致。,"BACKEND_OPT_LEVEL=-O0, GA_GEN=5, GA_POP=200, ITERS=100, MAX_SEQ_LEN=120, MIN_VAL_PROGRAMS=5, OBJECTIVE_KIND=runtime, PROGRAM_POOL_KIND=runtime, SEED_TOPK=0, TEST_TOPK=50, TRAIN_TOPK=200, VAL_RATIO=0.5",single,,,,,,runtime,o3,-O0,,full,2026-04-14T15:19:23,2026-04-14T22:45:11,26748.265703,0,validation,1.2604,,,,,,,1.2973,1.2012,0.62,1.2604,1.169,0.58,1.3441,1.2307,0.74,8,8,100,/root/exp/RFunipassLab/results/logs/20260414_151923_015709_runtime_baseline.log,/root/exp/RFunipassLab/results/manifests/20260414_151923_015709_runtime_baseline.json,
20260414_152009_809370_runtime_feature_lite,runtime_feature_lite,runtime_feature_ablation,运行时间目标 + Lite 特征编码，用于分析轻量特征对时间目标的影响。,"BACKEND_OPT_LEVEL=-O0, FEATURE_MODE=lite, GA_GEN=5, GA_POP=200, ITERS=100, MAX_SEQ_LEN=120, MIN_VAL_PROGRAMS=5, OBJECTIVE_KIND=runtime, PROGRAM_POOL_KIND=runtime, SEED_TOPK=0, TEST_TOPK=50, TRAIN_TOPK=200, VAL_RATIO=0.5",single,,,,,,runtime,o3,-O0,,lite,2026-04-14T15:20:09,2026-04-14T22:49:47,26977.373034,0,validation,1.3368,,,,,,,1.247,1.1549,0.59,1.3368,1.2264,0.72,1.313,1.1936,0.78,17,17,100,/root/exp/RFunipassLab/results/logs/20260414_152009_809370_runtime_feature_lite.log,/root/exp/RFunipassLab/results/manifests/20260414_152009_809370_runtime_feature_lite.json,
20260415_140602_990467_runtime_feature_lite,runtime_feature_lite,runtime_feature_ablation,运行时间目标 + Lite 特征编码，用于分析轻量特征对时间目标的影响。,"BACKEND_OPT_LEVEL=-O0, FEATURE_MODE=lite, GA_GEN=5, GA_POP=200, ITERS=100, MAX_SEQ_LEN=120, MIN_VAL_PROGRAMS=5, OBJECTIVE_KIND=runtime, PROGRAM_POOL_KIND=runtime, SEED_TOPK=0, TEST_TOPK=50, TRAIN_TOPK=200, VAL_RATIO=0.5",single,,,,,,runtime,o3,-O0,,lite,2026-04-15T14:06:02,2026-04-15T19:34:52,19729.652931,0,validation,1.3786,,,,,,,1.3778,1.2388,0.76,1.3786,1.2581,0.67,1.3749,1.2359,0.78,12,12,100,/root/exp/RFunipassLab/results/logs/20260415_140602_990467_runtime_feature_lite.log,/root/exp/RFunipassLab/results/manifests/20260415_140602_990467_runtime_feature_lite.json,
20260408_164434_858690_baseline,baseline,baseline,参考基线配置，不覆盖任何默认参数。,baseline,single,,,,,,instrcount,oz,,,,2026-04-08T16:44:34,2026-04-08T16:44:34,0.0,0,,,,,,,,,,,,,,,,,,,,,/root/exp/RFunipassLab/results/logs/20260408_164434_858690_baseline.log,/root/exp/RFunipassLab/results/manifests/20260408_164434_858690_baseline.json,
20260408_164434_863304_baseline,baseline,baseline,参考基线配置，不覆盖任何默认参数。,baseline,single,,,,,,instrcount,oz,,,,2026-04-08T16:44:34,2026-04-08T16:44:34,0.0,0,,,,,,,,,,,,,,,,,,,,,/root/exp/RFunipassLab/results/logs/20260408_164434_863304_baseline.log,/root/exp/RFunipassLab/results/manifests/20260408_164434_863304_baseline.json,
20260408_171905_344228_baseline,baseline,baseline,参考基线配置，不覆盖任何默认参数。,baseline,single,,,,,,instrcount,oz,,,,2026-04-08T17:19:05,2026-04-08T17:19:05,0.0,0,,,,,,,,,,,,,,,,,,,,,/root/exp/RFunipassLab/results/logs/20260408_171905_344228_baseline.log,/root/exp/RFunipassLab/results/manifests/20260408_171905_344228_baseline.json,
20260408_171908_164361_baseline,baseline,baseline,参考基线配置，不覆盖任何默认参数。,baseline,single,,,,,,instrcount,oz,,,,2026-04-08T17:19:08,2026-04-08T17:19:08,0.0,0,,,,,,,,,,,,,,,,,,,,,/root/exp/RFunipassLab/results/logs/20260408_171908_164361_baseline.log,/root/exp/RFunipassLab/results/manifests/20260408_171908_164361_baseline.json,
20260408_202440_361545_baseline,baseline,baseline,参考基线配置，不覆盖任何默认参数。,baseline,single,,,,,,instrcount,oz,,,,2026-04-08T20:24:40,2026-04-08T20:24:40,0.0,0,,,,,,,,,,,,,,,,,,,,,/root/exp/RFunipassLab/results/logs/20260408_202440_361545_baseline.log,/root/exp/RFunipassLab/results/manifests/20260408_202440_361545_baseline.json,
20260408_204845_830118_baseline,baseline,baseline,参考基线配置，不覆盖任何默认参数。,baseline,single,,,,,,instrcount,oz,,,,2026-04-08T20:48:45,2026-04-08T20:48:45,0.0,0,,,,,,,,,,,,,,,,,,,,,/root/exp/RFunipassLab/results/logs/20260408_204845_830118_baseline.log,/root/exp/RFunipassLab/results/manifests/20260408_204845_830118_baseline.json,
20260408_212956_360061_baseline,baseline,baseline,参考基线配置，不覆盖任何默认参数。,baseline,single,,,,,,instrcount,oz,,,,2026-04-08T21:29:56,2026-04-08T21:29:56,0.0,0,,,,,,,,,,,,,,,,,,,,,/root/exp/RFunipassLab/results/logs/20260408_212956_360061_baseline.log,/root/exp/RFunipassLab/results/manifests/20260408_212956_360061_baseline.json,
20260408_214216_965311_baseline,baseline,baseline,参考基线配置，不覆盖任何默认参数。,baseline,single,,,,,,instrcount,oz,,,,2026-04-08T21:42:16,2026-04-08T21:42:17,0.239084,1,,,,,,,,,,,,,,,,,,,,0,/root/exp/RFunipassLab/results/logs/20260408_214216_965311_baseline.log,/root/exp/RFunipassLab/results/manifests/20260408_214216_965311_baseline.json,
20260408_214533_305073_baseline,baseline,baseline,参考基线配置，不覆盖任何默认参数。,baseline,single,,,,,,instrcount,oz,,,,2026-04-08T21:45:33,2026-04-08T21:45:40,6.931217,1,,,,,,,,,,,,,,,,,,,,0,/root/exp/RFunipassLab/results/logs/20260408_214533_305073_baseline.log,/root/exp/RFunipassLab/results/manifests/20260408_214533_305073_baseline.json,
20260411_171950_890870_baseline,baseline,baseline,参考基线配置，不覆盖任何默认参数。,baseline,single,,,,,,instrcount,oz,-O0,,full,2026-04-11T17:19:50,2026-04-11T17:19:50,0.0,0,,,,,,,,,,,,,,,,,,,,,/root/exp/RFunipassLab/results/logs/20260411_171950_890870_baseline.log,/root/exp/RFunipassLab/results/manifests/20260411_171950_890870_baseline.json,
20260410_175349_759808_feature_lite,feature_lite,feature_ablation,切换到 Lite 特征编码，保留其余搜索流程不变。,FEATURE_MODE=lite,single,,,,,,instrcount,oz,,,lite,2026-04-10T17:53:49,2026-04-10T17:53:49,0.0,0,,,,,,,,,,,,,,,,,,,,,/root/exp/RFunipassLab/results/logs/20260410_175349_759808_feature_lite.log,/root/exp/RFunipassLab/results/manifests/20260410_175349_759808_feature_lite.json,
20260422_191944_815660_feature_lite,feature_lite,feature_ablation,切换到 Lite 特征编码，保留其余搜索流程不变。,"FEATURE_MODE=lite, GA_GEN=5, GA_POP=200, ITERS=100, MAX_SEQ_LEN=120, MIN_VAL_PROGRAMS=5, SEED_TOPK=0, TEST_TOPK=50, TRAIN_TOPK=200, VAL_RATIO=0.5",single,,,,,,instrcount,oz,-O0,,lite,2026-04-22T19:19:44,2026-04-22T19:19:45,0.506841,1,,,,,,,,,,,,,,,,,,,,0,/root/exp/RFunipassLab/results/logs/20260422_191944_815660_feature_lite.log,/root/exp/RFunipassLab/results/manifests/20260422_191944_815660_feature_lite.json,
20260422_192017_801913_feature_lite,feature_lite,feature_ablation,切换到 Lite 特征编码，保留其余搜索流程不变。,"FEATURE_MODE=lite, GA_GEN=5, GA_POP=200, ITERS=100, MAX_SEQ_LEN=120, MIN_VAL_PROGRAMS=5, SEED_TOPK=0, TEST_TOPK=50, TRAIN_TOPK=200, VAL_RATIO=0.5",single,,,,,,instrcount,oz,-O0,,lite,2026-04-22T19:20:17,2026-04-22T19:30:41,623.728916,1,,,,,,,,,,,,,,,,,,,,0,/root/exp/RFunipassLab/results/logs/20260422_192017_801913_feature_lite.log,/root/exp/RFunipassLab/results/manifests/20260422_192017_801913_feature_lite.json,
20260423_164406_363717_feature_lite,feature_lite,feature_ablation,切换到 Lite 特征编码，保留其余搜索流程不变。,"FEATURE_MODE=lite, GA_GEN=5, GA_POP=200, ITERS=100, MAX_SEQ_LEN=120, MIN_VAL_PROGRAMS=5, SEED_TOPK=0, TEST_TOPK=50, TRAIN_TOPK=200, VAL_RATIO=0.5",single,,,,,,instrcount,oz,-O0,wrap,lite,2026-04-23T16:44:06,2026-04-23T16:44:06,0.0,0,,,,,,,,,,,,,,,,,,,,,/root/exp/RFunipassLab/results/logs/20260423_164406_363717_feature_lite.log,/root/exp/RFunipassLab/results/manifests/20260423_164406_363717_feature_lite.json,
20260423_164505_093662_feature_lite,feature_lite,feature_ablation,切换到 Lite 特征编码，保留其余搜索流程不变。,"FEATURE_MODE=lite, GA_GEN=5, GA_POP=200, ITERS=100, MAX_SEQ_LEN=120, MIN_VAL_PROGRAMS=5, SEED_TOPK=0, TEST_TOPK=50, TRAIN_TOPK=200, VAL_RATIO=0.5",single,,,,,,instrcount,oz,-O0,wrap,lite,2026-04-23T16:45:05,2026-04-23T16:45:05,0.0,0,,,,,,,,,,,,,,,,,,,,,/root/exp/RFunipassLab/results/logs/20260423_164505_093662_feature_lite.log,/root/exp/RFunipassLab/results/manifests/20260423_164505_093662_feature_lite.json,
20260423_164602_380749_feature_lite,feature_lite,feature_ablation,切换到 Lite 特征编码，保留其余搜索流程不变。,"FEATURE_MODE=lite, GA_GEN=5, GA_POP=200, ITERS=100, MAX_SEQ_LEN=120, MIN_VAL_PROGRAMS=5, SEED_TOPK=0, TEST_TOPK=50, TRAIN_TOPK=200, VAL_RATIO=0.5",single,,,,,,instrcount,oz,-O0,wrap,lite,2026-04-23T16:46:02,2026-04-23T16:46:02,0.0,0,,,,,,,,,,,,,,,,,,,,,/root/exp/RFunipassLab/results/logs/20260423_164602_380749_feature_lite.log,/root/exp/RFunipassLab/results/manifests/20260423_164602_380749_feature_lite.json,
20260423_164710_954768_feature_lite,feature_lite,feature_ablation,切换到 Lite 特征编码，保留其余搜索流程不变。,"FEATURE_MODE=lite, GA_GEN=5, GA_POP=200, ITERS=100, MAX_SEQ_LEN=120, MIN_VAL_PROGRAMS=5, SEED_TOPK=0, TEST_TOPK=50, TRAIN_TOPK=200, VAL_RATIO=0.5",single,,,,,,instrcount,oz,-O0,wrap,lite,2026-04-23T16:47:10,2026-04-23T16:47:10,0.0,0,,,,,,,,,,,,,,,,,,,,,/root/exp/RFunipassLab/results/logs/20260423_164710_954768_feature_lite.log,/root/exp/RFunipassLab/results/manifests/20260423_164710_954768_feature_lite.json,
20260408_171905_344719_objw_000,objw_000,objective,去掉 worsen_rate 惩罚，单独观察平均效果驱动。,OBJ_WORSEN_W=0.0,single,,,,,,instrcount,oz,,,,2026-04-08T17:19:05,2026-04-08T17:19:05,0.0,0,,,,,,,,,,,,,,,,,,,,,/root/exp/RFunipassLab/results/logs/20260408_171905_344719_objw_000.log,/root/exp/RFunipassLab/results/manifests/20260408_171905_344719_objw_000.json,
20260409_150335_979076_orig_boca,orig_boca,reproduce,复现原始 RFunipass/boca.py 默认实验参数。,"GA_GEN=5, GA_POP=200, ITERS=200, MAX_SEQ_LEN=120, MIN_VAL_PROGRAMS=5, SEED_TOPK=0, TEST_TOPK=50, TRAIN_TOPK=200, VAL_RATIO=0.5",single,,,,,,instrcount,oz,,,,2026-04-09T15:03:35,2026-04-09T15:03:36,0.490576,1,,,,,,,,,,,,,,,,,,,,0,/root/exp/RFunipassLab/results/logs/20260409_150335_979076_orig_boca.log,/root/exp/RFunipassLab/results/manifests/20260409_150335_979076_orig_boca.json,
20260411_171948_238357_runtime_baseline,runtime_baseline,runtime,把优化目标切换为实际运行时间，搜索/选择流程与 orig_boca 尽量保持一致。,"BACKEND_OPT_LEVEL=-O0, GA_GEN=5, GA_POP=200, ITERS=200, MAX_SEQ_LEN=120, MIN_VAL_PROGRAMS=5, OBJECTIVE_KIND=runtime, PROGRAM_POOL_KIND=runtime, SEED_TOPK=0, TEST_TOPK=50, TRAIN_TOPK=200, VAL_RATIO=0.5",single,,,,,,runtime,oz,-O0,,full,2026-04-11T17:19:48,2026-04-11T17:19:48,0.0,0,,,,,,,,,,,,,,,,,,,,,/root/exp/RFunipassLab/results/logs/20260411_171948_238357_runtime_baseline.log,/root/exp/RFunipassLab/results/manifests/20260411_171948_238357_runtime_baseline.json,
20260411_180633_210924_runtime_baseline,runtime_baseline,runtime,把优化目标切换为实际运行时间，搜索/选择流程与 orig_boca 尽量保持一致。,"BACKEND_OPT_LEVEL=-O0, GA_GEN=5, GA_POP=200, ITERS=200, MAX_SEQ_LEN=120, MIN_VAL_PROGRAMS=5, OBJECTIVE_KIND=runtime, PROGRAM_POOL_KIND=runtime, SEED_TOPK=0, TEST_TOPK=50, TRAIN_TOPK=200, VAL_RATIO=0.5",single,,,,,,runtime,oz,-O0,,full,2026-04-11T18:06:33,2026-04-11T18:11:04,271.72814,1,,,,,,,,,,,,,,,,,,,,0,/root/exp/RFunipassLab/results/logs/20260411_180633_210924_runtime_baseline.log,/root/exp/RFunipassLab/results/manifests/20260411_180633_210924_runtime_baseline.json,
20260415_154027_060050_runtime_baseline,runtime_baseline,runtime,把优化目标切换为实际运行时间，搜索/选择流程与 orig_boca 尽量保持一致。,"BACKEND_OPT_LEVEL=-O0, GA_GEN=5, GA_POP=200, ITERS=100, MAX_SEQ_LEN=120, MIN_VAL_PROGRAMS=5, OBJECTIVE_KIND=runtime, PROGRAM_POOL_KIND=runtime, SEED_TOPK=0, TEST_TOPK=50, TRAIN_TOPK=200, VAL_RATIO=0.5",single,,,,,,runtime,o3,-O0,,full,2026-04-15T15:40:27,2026-04-15T16:48:35,4088.409059,1,,,,,,,,,,,,,,,,,,,,0,/root/exp/RFunipassLab/results/logs/20260415_154027_060050_runtime_baseline.log,/root/exp/RFunipassLab/results/manifests/20260415_154027_060050_runtime_baseline.json,
20260413_163035_982701_runtime_feature_lite,runtime_feature_lite,runtime_feature_ablation,运行时间目标 + Lite 特征编码，用于分析轻量特征对时间目标的影响。,"BACKEND_OPT_LEVEL=-O0, FEATURE_MODE=lite, GA_GEN=5, GA_POP=200, ITERS=200, MAX_SEQ_LEN=120, MIN_VAL_PROGRAMS=5, OBJECTIVE_KIND=runtime, PROGRAM_POOL_KIND=runtime, SEED_TOPK=0, TEST_TOPK=50, TRAIN_TOPK=200, VAL_RATIO=0.5",single,,,,,,runtime,oz,-O0,,lite,2026-04-13T16:30:35,2026-04-13T16:30:35,0.0,0,,,,,,,,,,,,,,,,,,,,,/root/exp/RFunipassLab/results/logs/20260413_163035_982701_runtime_feature_lite.log,/root/exp/RFunipassLab/results/manifests/20260413_163035_982701_runtime_feature_lite.json,
20260413_193344_284829_runtime_feature_lite,runtime_feature_lite,runtime_feature_ablation,运行时间目标 + Lite 特征编码，用于分析轻量特征对时间目标的影响。,"BACKEND_OPT_LEVEL=-O0, FEATURE_MODE=lite, GA_GEN=5, GA_POP=200, ITERS=20, MAX_SEQ_LEN=120, MIN_VAL_PROGRAMS=5, OBJECTIVE_KIND=runtime, PROGRAM_POOL_KIND=runtime, SEED_TOPK=0, TEST_TOPK=20, TRAIN_TOPK=50, VAL_RATIO=0.5",single,,,,,,runtime,oz,-O0,,lite,2026-04-13T19:33:44,2026-04-13T20:00:00,1575.728735,1,,,,,,,,,,,,,,,,,,,,0,/root/exp/RFunipassLab/results/logs/20260413_193344_284829_runtime_feature_lite.log,/root/exp/RFunipassLab/results/manifests/20260413_193344_284829_runtime_feature_lite.json,
20260408_164434_859078_valratio_020,valratio_020,validation_split,减小验证集占比，观察搜索样本更充足时的表现。,VAL_RATIO=0.2,single,,,,,,instrcount,oz,,,,2026-04-08T16:44:34,2026-04-08T16:44:34,0.0,0,,,,,,,,,,,,,,,,,,,,,/root/exp/RFunipassLab/results/logs/20260408_164434_859078_valratio_020.log,/root/exp/RFunipassLab/results/manifests/20260408_164434_859078_valratio_020.json,
